Actual Price,Predicted Price
275000.0,381819.6560928979
425000.0,715003.8962293757
250000.0,564173.4957494537
306500.0,574667.6833104697
445000.0,477685.46741269797
433000.0,615355.9332097509
314000.0,569498.7697329138
2000000.0,1699917.8424776727
480000.0,596186.6566182188
1270000.0,1390630.430645818
215000.0,441251.6026796518
487250.0,399132.47954455414
339000.0,434308.1071955754
440000.0,342736.8834928359
285000.0,273579.4468361454
241000.0,342505.0464425968
461000.0,276221.49382918276
373000.0,395322.6016560787
588000.0,538772.7288053619
464000.0,412871.35188405425
110700.0,174477.33457863348
350000.0,445621.1020784866
700000.0,596705.8769113979
572500.0,540883.3674517219
1190000.0,638029.9426582194
530000.0,565044.8162678233
298450.0,494150.1565560022
483945.0,442063.30476879166
390000.0,454930.07905681606
639000.0,623349.7027229602
615000.0,727478.0999765251
387000.0,320113.42772145534
1300000.0,1065969.0388822164
426000.0,737478.4816683359
315000.0,240036.0533410923
1275000.0,749329.7173098066
268500.0,263996.01547143346
978000.0,735488.558718641
219950.0,424312.6139711266
350000.0,599848.1636249827
250000.0,707781.5005755832
330000.0,298384.4537558091
300000.0,709924.0290666398
329000.0,410660.56810385664
494000.0,601494.8240380031
440000.0,290557.91121286555
415000.0,472267.5759755414
210000.0,341021.01028604666
525000.0,543058.2960020219
368250.0,565467.2211083007
332500.0,425015.29476365144
975000.0,1262507.210633811
429000.0,555307.2055862491
344500.0,419310.04723400983
452000.0,426511.49605757114
450000.0,313876.2020676938
600000.0,601039.6316987729
285000.0,613964.5305428652
318989.0,585370.2171092123
655000.0,560713.468487461
1185000.0,780372.0928016972
950000.0,1344114.4850881677
556000.0,469593.6514333858
324000.0,414030.7210270135
1600000.0,828945.9160979454
600000.0,503040.723858017
430000.0,839391.9834489425
432000.0,338911.9513278713
361000.0,304390.542817728
503000.0,701157.3202640638
319950.0,355984.2114371109
1170000.0,773459.2767899358
180000.0,362370.9819469309
677000.0,532955.8978284239
482000.0,528662.6875192163
665000.0,632700.6127998884
321000.0,311115.3280050821
359000.0,314852.14314285654
660000.0,601964.7886639544
353000.0,99431.86321267905
782000.0,640490.1174508635
218000.0,324110.32917770837
556000.0,962396.0006011409
225000.0,352058.11312735244
478000.0,338123.0290820345
149000.0,445245.6714033579
526000.0,389223.5734410366
383000.0,526822.1538058408
554820.0,906519.301009968
607000.0,381444.4518068364
661254.0,672353.1514265464
1610000.0,1141411.4559628447
552000.0,432115.834476519
255000.0,344160.5402479881
606000.0,389427.4435306762
235000.0,254229.17060878366
375000.0,152448.8896724371
372000.0,582328.051637024
1680000.0,1435327.736076363
295000.0,365662.43175919575
276000.0,299204.17195756186
172500.0,296326.9331322864
468000.0,360250.1639584524
477000.0,406716.57966392
375000.0,376277.4957010695
735000.0,896479.1242986725
1795000.0,1023554.1261779057
457500.0,552039.1530583181
535000.0,271866.98513116484
569950.0,1213927.0726913055
415000.0,487771.35449347354
857000.0,922056.9242979685
255000.0,249073.11841108528
685000.0,695235.9856876017
715000.0,524066.2757659374
304000.0,248859.20222221618
960000.0,931711.7510888813
274950.0,433716.5911319455
455600.0,636782.892274152
312900.0,384064.84698211215
725000.0,647315.2428819629
754950.0,642423.3126374901
1149000.0,1557202.3107130467
627000.0,658583.1430799972
799000.0,493383.4558913569
630000.0,651952.6710253282
267000.0,613869.88881616
900000.0,653712.4383285645
544500.0,651298.1902068908
225000.0,526950.9783622713
537000.0,478528.7127589736
335000.0,457660.2689714774
898000.0,692211.0436487849
555000.0,784319.1483335107
225000.0,395753.84714790725
305000.0,299450.0896342456
432500.0,513083.8389255031
460000.0,509598.479919799
968000.0,1003496.1163862179
1400000.0,776247.8742760251
479900.0,471674.6066404171
745000.0,444772.84428781876
840500.0,712118.785600463
565000.0,1022085.0456689753
840000.0,856767.4242704505
425000.0,447229.8158332816
157500.0,189849.8983713676
580000.0,575012.2746878676
124740.0,405463.3068988564
285000.0,207872.50560524914
840000.0,723643.5803508927
474800.0,325226.92369869165
515000.0,706522.9233630642
253400.0,441672.0506603831
700000.0,1129747.30696812
499950.0,737686.7261214403
400000.0,360566.45812751085
264000.0,439900.7636528356
246500.0,344275.98153261107
2453500.0,1317051.2665651366
300000.0,230160.14972611226
231000.0,401175.669348203
790000.0,764409.1063792601
400000.0,320871.08137938275
595000.0,395678.3432642312
540000.0,732729.9988768044
300000.0,499855.9582765667
602500.0,682548.2343866056
295000.0,559322.5427600312
658000.0,829111.73116307
685000.0,564482.6165822662
860000.0,804162.154488088
2400000.0,1074574.4221823784
1385000.0,1480021.1622878998
659000.0,903155.1024539884
458000.0,802905.7001878356
384950.0,445701.6447805895
560000.0,480334.6099785062
465000.0,539158.3199270958
530000.0,510655.6508839672
399000.0,305729.9570793413
459900.0,722139.9178672265
840000.0,1189086.7987204269
499431.0,689579.1950808822
660000.0,636216.0271083548
615000.0,420914.791590685
1595000.0,901787.355753292
439900.0,486900.055420503
1035000.0,542541.2259874997
455000.0,364499.39385995106
955000.0,767924.939027351
985000.0,515646.9561415046
305000.0,242668.19730962254
535000.0,396407.5797990437
492000.0,753683.6815442877
439800.0,368514.3386064342
328500.0,527312.1014343078
530000.0,403642.97190098756
495000.0,630263.3337452484
500000.0,493486.0103656141
365000.0,402205.0874649548
223000.0,266931.8449004834
440000.0,320808.6486697701
437000.0,466387.8612775062
545000.0,493704.3905441741
432000.0,535479.7037238969
409950.0,436155.2428695053
239000.0,359465.2358058969
430000.0,477096.5054931968
375900.0,703726.009662286
234000.0,260965.75587072165
250000.0,417705.2280063116
390000.0,402625.3895642151
240500.0,328867.54786262964
270000.0,497225.04963587946
280000.0,251154.86254482873
837500.0,725690.9150295028
327500.0,432372.8955891632
219950.0,343038.7968943744
465000.0,238053.7461389781
525000.0,403291.7605954022
603500.0,1047813.3544475891
583000.0,690098.0885098593
875000.0,953464.7252877093
646000.0,707454.4525260457
392500.0,520209.1464919114
746000.0,628974.2372794953
499950.0,350523.103739787
989000.0,812321.7389474652
685000.0,719040.1601912781
411715.0,596508.1073304157
415000.0,481302.6732296647
489000.0,262920.3221010219
418500.0,498329.493074536
355000.0,487010.80464216275
285000.0,597951.0851178874
767450.0,381884.6123112753
586500.0,423775.1257024461
445000.0,573129.7043766681
798000.0,903318.410889744
210000.0,495325.8416050648
335000.0,644149.5061148802
390000.0,342222.0057998885
372500.0,300069.04908933595
1800000.0,1099639.2942130016
355500.0,686416.4129124661
275000.0,319609.39550188964
385200.0,406035.1091083266
270000.0,513703.713612037
315000.0,448457.34985887655
545000.0,537465.4678542401
387500.0,464395.7876728894
402000.0,708615.3152666701
1035000.0,956421.2035443842
715000.0,667749.5562043305
1150000.0,551946.7754432812
510000.0,342432.7316553645
535500.0,446475.3702152973
570000.0,586840.8378411307
805000.0,1179608.5851009376
407193.0,443367.7136604573
969990.0,1050642.3504595836
530000.0,840856.2633758268
450000.0,419199.4074209734
550000.0,551615.038519666
347000.0,384167.89797069493
288350.0,480169.0305933426
525000.0,645681.8390163159
250250.0,596461.8143902448
552000.0,320118.34548661055
250000.0,667945.2315404569
378500.0,142883.59375509457
605000.0,675985.0209661172
345000.0,274637.2500973439
236000.0,348626.85869560984
305100.0,412262.2710672347
417000.0,239449.4436231227
234999.0,346533.50587797945
367300.0,525509.266950175
554000.0,459670.6219281341
739000.0,526297.5689184723
410000.0,471767.6247735376
489000.0,394038.2001143858
365000.0,430455.41966209246
315000.0,342174.718144506
1025000.0,978969.4797258546
695000.0,625617.3648366932
740000.0,733398.4611555621
175000.0,449939.1210949486
440000.0,295979.6453325621
345000.0,457225.19504007266
470000.0,589150.2003538456
659500.0,537563.8068041714
315000.0,464960.45321834297
250000.0,365629.16837338475
380000.0,431076.8661920122
183000.0,361886.56862619973
375500.0,355601.72477429954
366000.0,351951.7387175602
149500.0,276716.458931603
555000.0,584452.3661650645
695000.0,599984.8324497087
1180000.0,945407.2003916517
360000.0,501552.66454933805
199500.0,252558.9275759831
680000.0,518374.45544626156
899900.0,680426.3502714662
303210.0,484364.12734355696
527000.0,422539.0696054393
487028.0,295105.2393060008
799000.0,658449.5720075307
354000.0,241906.75742878672
262500.0,301587.92955634417
435000.0,375058.35709508136
800000.0,764868.7234314679
285000.0,448099.70465877745
355000.0,242737.4839451249
514000.0,400825.1427760862
386000.0,333760.4097961938
148000.0,157835.93012524798
214950.0,425451.75857084454
110000.0,201898.97981339012
317000.0,301766.2533675097
427000.0,323367.93134229083
465000.0,614732.1406090567
450000.0,658109.0769887521
516000.0,625480.8844737356
1485000.0,1017120.1691253037
2250000.0,1338472.859392407
900000.0,682862.8765465111
678500.0,650433.7566157518
306000.0,609944.5193606551
405000.0,291277.22105270403
210000.0,309712.7615257
1184000.0,949129.6388384305
448000.0,481654.992606019
485000.0,585836.6536667236
294000.0,572067.6768774336
656500.0,761202.8395387271
660000.0,693087.5400151063
440000.0,478521.14096342237
680000.0,634348.7284810216
863000.0,1032955.7042901291
230000.0,195990.59151125
1030000.0,717102.3652695384
622500.0,866399.5358176237
454000.0,671297.6369804674
890000.0,680566.2962696383
975000.0,813739.0151464585
325000.0,498239.04453764216
385000.0,511064.91966711846
265000.0,573119.2685850344
330000.0,233331.30158225994
589000.0,638886.1025064213
556000.0,423136.6663763755
530000.0,461836.64384391217
850000.0,827643.620680851
330000.0,373377.07069060707
735000.0,602065.9191909124
652500.0,710615.4639599683
506000.0,687264.9897485495
416000.0,346801.51519235433
500000.0,670732.544171611
460000.0,460010.7652015656
371025.0,399873.7022683859
1735000.0,852428.9887138024
183000.0,339001.727088448
763101.0,573916.3799184243
460000.0,284736.5336512138
418000.0,611308.2966452321
304000.0,359479.59515591885
963000.0,820838.5934236489
667000.0,450438.7894166233
902000.0,753107.7178641803
500000.0,467879.89874182886
277000.0,346665.98931038985
638000.0,512167.3425752154
660000.0,476931.75194353866
862000.0,836968.9703740632
465000.0,706322.5316653618
518000.0,510779.61430469574
450000.0,942487.9095231859
650000.0,757576.5343263544
220000.0,429380.848070174
999000.0,684581.4900981645
1920000.0,839164.947499168
850000.0,1036871.3256664501
852880.0,866284.8162174126
320000.0,271995.0820506362
685000.0,705340.6321428315
235000.0,326040.0371047846
259000.0,439429.88622132526
605500.0,701360.0538807252
250000.0,287863.01159852365
547000.0,508768.09626885003
170000.0,506787.99655934086
1010000.0,588542.3768666548
1008000.0,648717.0631668944
669000.0,768329.9617580002
260000.0,214848.9444395654
229950.0,369131.34036978276
549000.0,320116.9505827903
142500.0,372690.37483064865
465000.0,327717.6720603636
465950.0,570959.2340325721
294999.0,388345.76998836966
752000.0,788697.0311388347
475000.0,439590.3564498172
711000.0,627086.8972588918
403500.0,944538.3305484605
545500.0,420404.89520299784
343566.0,288978.8200490294
562000.0,686089.96847391
310000.0,746819.2410106786
650000.0,768100.1202811861
3000000.0,1343078.257343235
559000.0,337720.3112534513
574950.0,847398.0336364704
400000.0,288412.480265132
620000.0,501581.61814038747
515500.0,724453.2736215988
855000.0,528284.3529314165
564000.0,445435.10817222134
309000.0,345775.30398036726
415000.0,486936.4327300183
267000.0,416400.94905903284
1399950.0,975148.1745069452
576000.0,512117.8295875082
269900.0,415322.76368390175
945000.0,669399.3573943356
659500.0,688910.3308598038
200000.0,296874.6825779731
280000.0,460913.2485700388
2200000.0,1514100.4827356716
380000.0,543754.805381456
520000.0,316414.6535489862
435000.0,357365.94237429625
1440000.0,965837.7823177156
756000.0,632372.7891796624
440000.0,319709.5231462845
436000.0,204806.46073577757
549000.0,400701.8468593607
500000.0,662666.2777993076
265000.0,482416.31282945327
600000.0,824608.9029283816
750000.0,886714.5055096509
441000.0,492955.0941343281
395000.0,387914.6875015182
210000.0,457252.6909762436
359950.0,511895.13500052143
203000.0,360500.59955010307
456000.0,377631.87546554476
640000.0,468623.03532377305
511500.0,356873.21944538143
279000.0,565384.4257119352
970500.0,648893.3032113966
412000.0,324564.7870328964
436500.0,800859.8245084763
950000.0,794758.4669881496
1300000.0,883287.8184357589
355000.0,490320.9098204399
915000.0,651947.613765643
237000.0,400050.5729267477
355000.0,307213.09429582034
420000.0,585715.4778922679
830000.0,791715.9870553137
488800.0,619177.5314879778
489000.0,602498.9249212891
925000.0,982767.1612214331
420000.0,682428.6313784412
639500.0,566839.8628403646
442900.0,474936.5581416725
874150.0,915375.2489350958
577000.0,488407.95588621125
675000.0,692850.7001552082
690000.0,269502.5304321442
350000.0,719621.6453184542
235000.0,527722.0616493708
286000.0,241951.13235334714
579000.0,388955.59998684213
479000.0,612970.1140637883
399950.0,461932.74607451644
269500.0,536418.1302744348
494000.0,492419.0850678466
346000.0,326615.5986370166
405000.0,241652.94569376798
525000.0,284290.95515648765
600000.0,592823.009894357
199950.0,471101.2224669872
385000.0,386014.9225226302
320000.0,486664.6777515515
750000.0,539074.4945983745
215000.0,304225.32541840815
800000.0,912331.8355563659
685000.0,343793.4538980706
249900.0,358291.4610589413
670000.0,819014.3912263304
405000.0,777370.7582932613
367500.0,486971.03601016
400000.0,270027.7553876634
1215000.0,931508.9023414598
349950.0,505677.1121293121
941000.0,683242.861872453
510000.0,330493.12604244554
875000.0,793753.122131942
336500.0,381555.20867767476
420000.0,519981.5569578194
252000.0,447210.3046978585
362500.0,379137.59250004054
218000.0,236080.7453552432
631500.0,313339.511457994
415000.0,555625.827425318
859000.0,866307.7892086661
790000.0,779603.9520502944
400000.0,579488.3183246396
365500.0,382856.52454144775
308000.0,422547.72026004165
285000.0,337582.90810191433
205000.0,272677.89415835624
575000.0,441706.4590340571
565000.0,395013.63045992365
286000.0,219793.04114128777
645000.0,539590.9769675268
200000.0,317145.2495020896
299950.0,424346.9156224037
770000.0,986776.4963565654
245700.0,423640.1311354729
1005000.0,939165.0078527577
270000.0,531152.4662941042
804100.0,764025.8134579494
913888.0,633720.4290004411
280000.0,319730.5913354609
280000.0,465717.4864828802
240000.0,389028.99404627085
937000.0,594499.0390833066
826000.0,762029.4858799541
760000.0,592013.6076159541
254600.0,391539.7271863128
910000.0,1037486.4052831886
1025000.0,867281.5153220053
690000.0,660823.7425583288
620000.0,940518.6936435046
285000.0,217483.6363590404
440000.0,619034.0667749558
1250000.0,999200.9684310347
638000.0,550054.8753812222
243800.0,298475.63656228257
230000.0,289651.1082087591
667000.0,595224.9954513492
660000.0,314505.29235352424
900000.0,834791.3178160124
202000.0,299121.85895834654
359000.0,570683.9701167492
429900.0,580003.7535845159
390000.0,314167.62813919294
665000.0,292264.3125738767
425000.0,330704.5146920689
687500.0,793887.7671682524
417000.0,593592.3616000992
460000.0,540919.6597096125
641000.0,645960.1273964528
738000.0,649381.5333150412
221000.0,234358.91803885793
1195000.0,1024980.0164361004
355000.0,541060.163032334
755000.0,897298.8249815743
500000.0,377468.4198071201
530000.0,666019.0129595686
195000.0,264805.5915101838
295000.0,199224.1200743222
465000.0,806211.9846793953
415000.0,599754.3794726374
483453.0,691439.3145183368
516500.0,245965.36955701094
470000.0,405541.7191784327
585000.0,699606.2626339089
699900.0,579360.2073846027
835000.0,540464.2084367234
300000.0,249194.99855679472
461000.0,950437.1265089595
491950.0,539360.0169594942
560000.0,539269.8390064038
327500.0,608367.4002196527
436500.0,615497.7361589059
441000.0,310890.990095844
1925000.0,1322689.4337700512
480000.0,634503.9587428012
1730000.0,1244228.0241794125
235000.0,51597.208427442354
330000.0,567550.0890962157
1309500.0,689557.0562074044
427500.0,243102.80670672533
337000.0,603189.8759374771
435000.0,439715.91254933295
765000.0,746635.5529837825
492650.0,550238.7653957845
349500.0,334619.3581086317
219950.0,438837.2443784496
459500.0,278664.1933561214
540000.0,484064.6286332202
300000.0,391576.3672357516
507500.0,511748.18637202086
515000.0,483095.3448499235
1080000.0,1020296.1912128475
245000.0,389079.5522024359
590000.0,424041.11976397026
435000.0,616857.1486349696
300000.0,538815.4739992699
205000.0,304936.1686323214
174000.0,229552.78398846975
485000.0,376703.21884966677
620000.0,673739.8657579061
431000.0,560899.0042881725
452000.0,303583.11371729604
476000.0,746742.1591020486
417838.0,622714.3497756243
675000.0,699492.1090008867
605000.0,552283.815389145
250000.0,499120.3770361291
599950.0,607631.319545768
329950.0,514155.30073029
250000.0,255671.2200957628
345000.0,600108.1716793837
481015.0,407476.2686323124
550000.0,560873.0418204013
545000.0,365937.58953122166
394500.0,792842.1988669527
330000.0,509100.5364209899
262000.0,487376.51330044423
2147500.0,1334941.606259331
355000.0,454071.19105554384
309780.0,546600.3813769611
915000.0,967751.9114032538
250000.0,478987.2743963271
400000.0,590892.6538116832
312500.0,469244.4026848527
815000.0,787982.9559039696
588000.0,645503.5023467416
554729.0,605776.2675219236
395000.0,475016.5199303267
410000.0,521104.4805200276
605000.0,719155.0069460102
255000.0,197485.7081949977
600000.0,802180.7952806187
609000.0,386120.2377610487
2351956.0,1258989.8006731034
519995.0,637875.4857610945
600000.0,565149.716650884
1738000.0,777964.9855676926
671000.0,764652.1075565548
499000.0,360509.61691494123
747500.0,626254.4633323689
548800.0,432268.1705504352
875000.0,489604.98842827533
295000.0,445605.75813646533
450000.0,402290.47113933775
1275000.0,949647.2403195478
230000.0,364750.8020732837
339000.0,382212.78197077196
542500.0,534435.1633043365
229500.0,337557.24388929235
391500.0,457498.97020385694
510000.0,330543.34257996967
527700.0,741904.4736653353
438000.0,290607.43029847956
900000.0,896281.2062522507
439000.0,630231.669855958
315000.0,340651.00581657223
765000.0,794144.796732923
600000.0,481536.0877399503
378500.0,744126.0000391832
190000.0,249370.6546837011
780000.0,743362.653946706
160000.0,352107.0606362595
695500.0,664128.9850690771
326500.0,291064.14577853365
789900.0,885349.0416415514
560000.0,503035.2667986987
1150000.0,937534.4096038517
308950.0,519042.4509544369
782000.0,1339690.3964542756
1050000.0,585923.4803625097
250000.0,310583.4017208641
115000.0,313649.6205288862
580000.0,505571.56909890985
435000.0,523110.5464377465
355000.0,747257.5280602955
249000.0,241880.87096030626
812000.0,839188.1443911699
810000.0,665410.5196880352
1355000.0,873619.5644777898
720500.0,880220.1198291279
284000.0,483881.23166290345
737500.0,607648.7197526402
692500.0,934088.4469869403
295000.0,267994.03003129107
525000.0,707146.5230674684
425000.0,339677.1610041652
590000.0,761239.2002604036
400000.0,477721.1789681609
680000.0,534800.7529899402
1037000.0,1126118.6128739738
450000.0,659242.5185061061
443000.0,519278.88715194596
759000.0,499360.8646431152
300000.0,532431.3689969408
696000.0,883305.797800117
395000.0,557877.7707799472
412000.0,874275.9864673988
749000.0,720626.2255151329
487000.0,625403.2471003059
350000.0,691297.951992009
355000.0,572663.9480088005
735000.0,743024.3622280224
589900.0,747088.0833692177
620000.0,421219.97007125535
352500.0,304749.00182413403
299950.0,490980.73916640214
443500.0,480894.14980411564
518000.0,389284.6817673559
657500.0,656100.2709583599
2110000.0,537824.7922347571
7800.0,28411.264400200685
0.0,460196.64453926997
444845.0,420361.2197921799
232333.3333,548654.6114959555
1020000.0,682802.8036391727
254000.0,449999.9020979218
238750.0,479943.12959972105
148612.5,272121.08150423435
257500.0,625806.5915282797
193000.0,535095.9636653158
646212.5,863978.1434691743
83300.0,405381.79821612185
0.0,771656.2622557621
0.0,554604.064722055
259585.5714,467933.0341720468
452500.0,1513088.6077372278
484991.6667,610814.3007591956
667781.25,754543.2941064901
557125.0,840667.7382254578
592105.7143,368938.0327163093
420642.8571,362653.7657272619
423050.9259,232769.50992407952
315368.7,809208.6594801742
237333.3333,614730.6734605181
458663.8889,379421.94981523533
812650.0,953927.6193203888
229629.5,346548.8415102756
1036200.0,653031.0002446712
163785.7143,197922.99677599804
0.0,580601.170262054
220083.3333,314858.3046890142
0.0,390729.5506382163
198995.0,429297.10390170885
278900.0,255675.65906888735
677099.5652,506094.81218809716
405125.0,1116435.075033716
677099.5652,647300.1699893513
0.0,224309.70289314445
167500.0,180489.98637338582
132250.0,495017.43546172755
368112.5,636255.3049740331
558653.8462,518296.0861384097
168333.3333,273910.8892568193
282766.6667,434907.29381744855
486445.8333,507392.7283070184
203400.0,492195.43836313847
365000.0,353434.97003745043
257950.0,364722.64577488566
626000.0,412597.2486735487
604000.0,802111.1744806074
260000.0,408109.15292840323
445700.0,291676.9984681739
838000.0,812345.3428699711
785000.0,936312.6157550208
295000.0,377382.7157656953
628000.0,572521.5637800659
755000.0,613714.8348234907
400000.0,448443.5281001319
549000.0,383616.6372104079
620000.0,348268.96939131094
650000.0,615923.7249213051
435000.0,544100.9856481123
499000.0,735946.4575592197
340000.0,309171.09188525577
1030000.0,748710.0557368275
309950.0,452671.2276343318
245000.0,428905.4134666658
555000.0,473298.7492462961
340000.0,261321.9073647525
830000.0,867206.8912454679
329350.0,185957.73736219993
312000.0,344794.0418834082
650000.0,417294.50132173556
407000.0,703299.5804910454
563000.0,754404.260587378
218000.0,475618.669202416
515000.0,428635.5265380327
685000.0,767549.2010155589
360000.0,793182.7006972522
655500.0,862966.0254198989
533000.0,469912.473470264
485000.0,380351.5155481243
369950.0,291549.98258628056
495000.0,260589.29323066212
253000.0,278087.76373526023
249000.0,291400.02579163923
248500.0,538246.8458693147
581000.0,690846.5861296781
599000.0,511454.9234568613
705000.0,675937.1417100445
300000.0,199855.7255094599
379500.0,349304.2018461692
226500.0,415698.8271215678
690000.0,507925.5438023915
405000.0,507618.6018505031
794154.0,621158.5300819257
185000.0,397158.29027037916
425000.0,258956.51525117387
365000.0,564081.5629127106
615000.0,449632.7756551701
712000.0,394316.7693227903
246000.0,384576.9790781811
489990.0,659912.2517550732
385000.0,429569.00814337714
235000.0,333201.4730214799
228000.0,504160.30638464924
530000.0,605555.7053479424
437000.0,410669.8394040915
347500.0,611933.886957146
297950.0,324890.952499449
413450.0,362676.3396914529
835000.0,593048.4502311238
499000.0,241534.67456499382
460000.0,525157.4555658224
280950.0,413069.5423453908
445000.0,499135.5970063467
275000.0,332056.83065900684
387000.0,333948.21926878265
505000.0,514740.4797774326
382000.0,329946.6110942435
532000.0,919759.296790267
742500.0,800316.6308095803
312000.0,448567.65967070404
315000.0,596503.7890145197
251000.0,322460.488789491
851000.0,872379.9299424089
320000.0,570732.7542867736
557000.0,766285.1342553955
212000.0,272889.0420513209
376000.0,310659.8393510863
2238888.0,1786906.7502139295
549900.0,854916.3009984301
842500.0,597330.257410406
900000.0,1150674.6078004716
1575000.0,945044.1160988187
372500.0,622083.9287900961
360000.0,518955.1010143735
225000.0,274489.85286413715
185000.0,428060.7599493342
330000.0,530163.7445576027
201000.0,401611.9406866303
788000.0,916962.9777968248
420000.0,349009.29053148883
192000.0,127103.43571108847
110000.0,370422.5186941228
615000.0,592993.9409990298
383000.0,530808.1312294285
625000.0,491195.0958586993
651000.0,688796.0954518139
480000.0,900298.3703476047
530000.0,400525.8947752245
628000.0,578279.1214319882
550000.0,929860.7381672502
2555000.0,1280317.25023096
370000.0,499268.05824682023
1105000.0,793615.5797638905
635000.0,511500.1201308173
560000.0,384818.71399083524
1680000.0,1282206.2686810214
435000.0,525211.8244927984
525000.0,709174.3467703213
925000.0,669366.3049462489
542000.0,539112.762311998
800000.0,521841.86125926673
620000.0,740091.2182403344
740000.0,1450732.308564683
510000.0,489057.2566868592
530000.0,733619.1155111798
257200.0,484362.3311643888
265000.0,419775.7589269222
538000.0,379670.70284944575
317000.0,491994.0810299569
682000.0,572811.6062011988
316000.0,488824.036372814
486000.0,471433.4528877714
356000.0,508788.87845443364
234000.0,427785.6122984424
607500.0,568265.010947958
625000.0,460556.60213515663
420000.0,755536.3952988193
437000.0,646743.7814312904
252350.0,422606.00053509406
451555.0,351521.53024808026
349950.0,371841.5035231024
689900.0,664004.3891832844
375000.0,547651.6612611817
475000.0,704941.849198559
263000.0,439025.83568105276
744000.0,532341.2266881543
240000.0,347074.2687138517
343000.0,578446.6095790397
512500.0,511903.75694136985
765000.0,898184.6656690281
720000.0,670013.9900947103
252700.0,229233.39935642004
408200.0,498332.31745150883
317000.0,522533.8452898931
785000.0,629167.3851240341
306000.0,451714.8045534692
245000.0,227394.28316399758
645000.0,850088.4852145506
330000.0,376488.8130713451
490000.0,323773.1745310507
377500.0,325479.27743522765
675000.0,815378.1908347945
611000.0,527534.4771052271
415000.0,616510.4376134329
488000.0,292090.4497003023
592500.0,506007.35528448503
320000.0,721938.3010635552
366500.0,600262.0935318283
690000.0,512587.7133707473
256500.0,308363.63377893425
885000.0,696564.9878337478
247000.0,436112.46076273464
482500.0,323669.0830065687
869000.0,1063434.0041301823
280000.0,414231.60819737264
1000000.0,638914.9266023319
429000.0,457014.0560483474
518000.0,392228.11955847277
462000.0,343400.5172693541
818000.0,588191.4045869667
520000.0,696802.3121215488
599950.0,668854.1097191412
480000.0,536850.6017457176
263000.0,367841.87675166
519900.0,500552.7234986755
387500.0,302410.7151954855
1212500.0,1093984.0314109465
440000.0,347090.68566766556
1125000.0,820526.2470309328
749950.0,693714.8566743793
1100000.0,724550.9464078024
384000.0,406864.33716463076
620000.0,665858.1737807818
765000.0,721365.271870764
475000.0,486768.68316143216
120750.0,314097.8434730483
598000.0,775034.1399593529
500000.0,275229.20662679744
953007.0,771488.24840574
720000.0,497066.63479285396
1065000.0,503839.5365806308
442000.0,538127.6364866075
220000.0,358330.0046189261
895000.0,752682.9978297352
249900.0,302366.5734075047
542500.0,-110308.18571439141
1003000.0,677559.5998196426
589000.0,786641.0276297232
255000.0,277274.55126785475
540000.0,294581.0188432196
535000.0,267778.5037491318
970000.0,694037.5234641626
220000.0,529191.400504187
700000.0,699082.3598821353
260000.0,594909.362074973
2700000.0,1333406.601928635
1030000.0,989024.42096543
1130000.0,939532.3364226607
275000.0,373369.69333445677
749000.0,780846.7315294244
307000.0,573461.9561763465
1075000.0,983373.6605841987
348580.0,320894.4053911903
400000.0,273978.9908470558
805000.0,694542.8565907361
655000.0,716888.6642864025
648360.0,631763.9018786702
408000.0,538081.8400431011
1051000.0,996994.3231336552
300000.0,695306.9165380753
662990.0,412632.44307468843
175000.0,392017.90783590765
306000.0,261639.62577632384
399500.0,645706.4405117957
515000.0,495062.94986613607
1050000.0,1236914.2991953474
950000.0,869239.1453557602
599000.0,590826.5303147942
595000.0,265869.80074146576
132500.0,281375.6916720503
641000.0,491669.25918512954
335000.0,463669.70035513316
440000.0,655780.8525099294
90000.0,146959.15622662916
585000.0,398130.563203771
379000.0,208067.6000949648
199000.0,266976.0488640383
325000.0,626109.0815695106
460000.0,747795.7036914715
880000.0,562014.7811381823
326100.0,228866.50132920378
360000.0,274185.1368223212
438000.0,500677.00896356977
160000.0,259620.24443031475
1570000.0,887380.8520691838
400000.0,276277.72729706275
515000.0,815361.8602214082
415000.0,499037.5531734148
540000.0,528436.0377420125
570000.0,490628.7860195781
495000.0,515090.8677459826
450000.0,627306.580083926
329000.0,427062.91540488496
435000.0,337877.7213549919
355000.0,436105.3175325884
282000.0,374795.18552012334
375000.0,518337.10606203054
587000.0,446613.72579263
970000.0,949812.4421184604
405000.0,238163.68145189015
480000.0,305358.83986740233
475000.0,630721.4369744096
460000.0,368747.83243798837
370000.0,287470.2198807922
550000.0,210066.4627364996
215000.0,364079.02017554163
815000.0,489194.0220014368
840000.0,791025.353073634
224000.0,412346.516341137
395000.0,557689.895336436
450000.0,292155.14569493406
681000.0,454209.679166654
429000.0,308924.4329921107
150000.0,212614.25104983087
665000.0,585167.6104630784
266200.0,393533.20577382005
370000.0,774197.7175688696
189000.0,508135.54087653244
589000.0,424814.41486981104
210000.0,184905.1617130104
254000.0,409147.96139103035
175000.0,169814.80023675947
465000.0,443610.66646428034
740000.0,768189.8939275672
1400000.0,1144552.414981444
452000.0,665445.4723441995
412000.0,497223.5526069335
230000.0,248270.78264133923
750500.0,625591.0950358917
619000.0,675853.274569516
450000.0,642072.339903031
402000.0,204022.89402279555
525000.0,626419.7541527468
510000.0,523340.0632481532
503000.0,583169.5531890929
475300.0,657570.154233748
1425000.0,1301257.6430585762
83000.0,183647.1471088999
